units,name_plt,lat,lon,value,date,year,month,my_date,mean,size
MMBtu,Keystone,40.6604,-79.3411,4954018,2007-02-01,2007,2,2007.0833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11450447,2007-01-01,2007,1,2007,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10932485,2006-12-01,2006,12,2006.9166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10946030,2006-11-01,2006,11,2006.8333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11608293,2006-10-01,2006,10,2006.75,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11039461,2006-09-01,2006,9,2006.6666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11646732,2006-08-01,2006,8,2006.5833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11476392,2006-07-01,2006,7,2006.5,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11095869,2006-06-01,2006,6,2006.4166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11370969,2006-05-01,2006,5,2006.3333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,5684049,2006-04-01,2006,4,2006.25,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,6244852,2006-03-01,2006,3,2006.1666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,9857007,2006-02-01,2006,2,2006.0833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,9340093,2006-01-01,2006,1,2006,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11764128.91,2005-12-01,2005,12,2005.9166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11119135.22,2005-11-01,2005,11,2005.8333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11220382.48,2005-10-01,2005,10,2005.75,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10613169.37,2005-09-01,2005,9,2005.6666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11619616.88,2005-08-01,2005,8,2005.5833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11464128.36,2005-07-01,2005,7,2005.5,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10190200.72,2005-06-01,2005,6,2005.4166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11096887.86,2005-05-01,2005,5,2005.3333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,7700024.04,2005-04-01,2005,4,2005.25,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10922151.28,2005-03-01,2005,3,2005.1666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10108208.79,2005-02-01,2005,2,2005.0833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11369264.25,2005-01-01,2005,1,2005,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10177516,2004-12-01,2004,12,2004.9166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10601742,2004-11-01,2004,11,2004.8333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,5832611,2004-10-01,2004,10,2004.75,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,6626855,2004-09-01,2004,9,2004.6666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10974939,2004-08-01,2004,8,2004.5833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11062691,2004-07-01,2004,7,2004.5,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,9853503,2004-06-01,2004,6,2004.4166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11371860,2004-05-01,2004,5,2004.3333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10499001,2004-04-01,2004,4,2004.25,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11069227,2004-03-01,2004,3,2004.1666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10277976,2004-02-01,2004,2,2004.0833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,8696491,2004-01-01,2004,1,2004,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11617627,2003-12-01,2003,12,2003.9166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10822223,2003-11-01,2003,11,2003.8333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10589106,2003-10-01,2003,10,2003.75,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11175199,2003-09-01,2003,9,2003.6666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10841898,2003-08-01,2003,8,2003.5833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10978916,2003-07-01,2003,7,2003.5,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10351185,2003-06-01,2003,6,2003.4166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10041836,2003-05-01,2003,5,2003.3333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,7989063,2003-04-01,2003,4,2003.25,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,5279571,2003-03-01,2003,3,2003.1666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,5832703,2003-02-01,2003,2,2003.0833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11046069,2003-01-01,2003,1,2003,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11102375,2002-12-01,2002,12,2002.9166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11360799,2002-11-01,2002,11,2002.8333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11650415,2002-10-01,2002,10,2002.75,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,8606044,2002-09-01,2002,9,2002.6666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,12498431,2002-08-01,2002,8,2002.5833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,12856463,2002-07-01,2002,7,2002.5,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11824957,2002-06-01,2002,6,2002.4166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11346340,2002-05-01,2002,5,2002.3333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,8924140,2002-04-01,2002,4,2002.25,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,6544846,2002-03-01,2002,3,2002.1666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,7098740,2002-02-01,2002,2,2002.0833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11574001,2002-01-01,2002,1,2002,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,12182596,2001-12-01,2001,12,2001.9166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11453192,2001-11-01,2001,11,2001.8333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10576967,2001-10-01,2001,10,2001.75,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10913700,2001-09-01,2001,9,2001.6666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11373604,2001-08-01,2001,8,2001.5833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10759827,2001-07-01,2001,7,2001.5,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,10287550,2001-06-01,2001,6,2001.4166666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,9954700,2001-05-01,2001,5,2001.3333333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,11253892,2001-04-01,2001,4,2001.25,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,8334826,2001-03-01,2001,3,2001.1666666666667,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,5516754,2001-02-01,2001,2,2001.0833333333333,9463596.136271186,lg
MMBtu,Keystone,40.6604,-79.3411,9884893,2001-01-01,2001,1,2001,9463596.136271186,lg
